"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21"
1,-1,0,-1,0,-1,-1,-2,-1,-1,-2,-1,-1,-3,-1,2,5,NA,NA,NA,NA
-5,-4,-5,-7,-7,-6,-7,-5,-1,-2,-1,-5,-4,3,-5,-4,-6,16,NA,NA,NA
-3,-3,-2,-5,-1,-4,-3,-5,3,-2,-1,-3,-2,6,-6,-2,-3,4,10,NA,NA
0,-4,-4,-4,1,-3,-3,-5,-3,4,2,-3,1,-1,-3,-2,0,-5,-3,5,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,-1,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,-2,-1,-3,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,2,1,1,-2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,1,3,-3,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,-1,0,0,-1,-1,-1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,1,1,0,-1,1,0,-1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,-2,-3,-4,0,-2,-3,-4,-2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,-2,-3,-4,-2,-2,-3,-4,-2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,3,1,0,-2,2,1,-1,0,-2,-2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,-1,-2,-3,0,-1,-2,-3,-2,2,3,-1,4,NA,NA,NA,NA,NA,NA,NA,NA
-2,-3,-3,-5,-2,-2,-4,-4,0,1,2,-3,1,7,NA,NA,NA,NA,NA,NA,NA
0,-1,-1,0,-2,0,0,-1,-1,-3,-2,0,-2,-3,7,NA,NA,NA,NA,NA,NA
1,0,1,0,1,0,0,0,0,-2,-2,0,-1,-2,0,2,NA,NA,NA,NA,NA
1,-1,0,0,0,0,0,-1,0,0,-1,0,0,-2,0,1,3,NA,NA,NA,NA
-3,-3,-4,-5,-4,-4,-5,-4,0,-1,0,-3,-2,3,-3,-3,-4,14,NA,NA,NA
-2,-2,-1,-3,0,-2,-2,-4,2,-1,0,-2,-1,5,-4,-1,-2,4,8,NA,NA
0,-2,-2,-3,1,-2,-2,-3,-2,3,2,-2,2,0,-2,-1,0,-3,-1,3,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2,-1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2,-1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,-4,-3,-4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,1,0,0,-3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,0,0,1,-4,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,-3,-1,-1,-3,-2,-2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2,0,0,-1,-3,0,-1,-2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2,-3,-5,-6,-1,-3,-4,-6,-3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2,-3,-4,-5,-2,-3,-4,-5,-3,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2,2,0,0,-4,1,1,-2,-1,-4,-3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,-2,-3,-4,-1,-2,-3,-4,-2,1,2,-2,7,NA,NA,NA,NA,NA,NA,NA,NA
-2,-3,-4,-5,-2,-3,-4,-5,-1,0,1,-4,1,7,NA,NA,NA,NA,NA,NA,NA
-1,-2,-2,-1,-3,-1,-1,-2,-2,-4,-3,-1,-3,-3,8,NA,NA,NA,NA,NA,NA
0,-1,0,0,-2,0,-1,-1,-1,-4,-3,-1,-2,-3,-1,4,NA,NA,NA,NA,NA
-1,-1,-1,-1,-1,-1,-1,-2,-1,-2,-2,-1,-1,-2,-2,1,5,NA,NA,NA,NA
-3,-2,-3,-4,-2,-2,-3,-4,0,-1,-1,-3,0,3,-3,-3,-2,12,NA,NA,NA
-2,-2,-2,-3,-2,-2,-3,-4,0,-1,-1,-3,0,3,-3,-2,-2,3,8,NA,NA
-1,-3,-4,-5,0,-3,-4,-5,-3,3,1,-3,1,0,-3,-3,-1,-2,-2,5,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
